College,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Apps_transformed,Accept_transformed,Enroll_transformed,Top10perc_transformed,F.Undergrad_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,PhD_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Apps_transformed_scaled,Accept_transformed_scaled,Enroll_transformed_scaled,Top10perc_transformed_scaled,F.Undergrad_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,PhD_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Accept_Rate_scaled,Outstate_Tier_Encoded_scaled,Private_Encoded_scaled
Vanderbilt University,Yes,7791,4690,1499,71,92,5500,90,17865,6525,630,952,93.0,98,5.8,26,23850,83,6.558590123946217,6.370980186631408,4.353735262361156,6.710733946385493,3.865221328890398,5.509218882993142,80.85645149191792,9.955518251301774,8.911791473140443,4805.090244554321,71483.10904926102,3.468921367200614,7.840523349237043,1.8354640719629922,6.558590123946217,6.370980186631408,4.353735262361156,6.710733946385493,3.865221328890398,5.509218882993142,80.85645149191792,9.955518251301774,8.911791473140443,4805.090244554321,71483.10904926102,3.468921367200614,7.840523349237043,1.8354640719629922,0.6019766397124887,High,2,1,1.3968749412523718,1.3349636318139333,1.1856289104675153,1.9367494180219447,0.9947867523964566,-0.785510162318298,1.6421623485696037,0.6341541487893395,-0.4812598480099949,1.4504528230391855,1.4683762334705521,-2.3886463107948757,0.3918121831278882,2.0861100782277937,-0.9859997880418867,1.8150779933081982,0.6125530498969481
Vassar College,Yes,3550,1877,653,53,87,2164,77,18920,5950,600,800,90.0,98,9.7,39,17089,90,6.140584105154211,5.849461980195795,4.071763514932854,6.061395953650468,3.709256815862475,5.283633346275289,82.52123735673526,9.845917647123215,8.626435575433408,4500.210363367248,71483.10904926102,5.00430283369071,9.85206621604371,1.833922942423929,6.140584105154211,5.849461980195795,4.071763514932854,6.061395953650468,3.709256815862475,5.283633346275289,82.52123735673526,9.845917647123215,8.626435575433408,4500.210363367248,71483.10904926102,5.00430283369071,9.85206621604371,1.833922942423929,0.5287323943661972,High,2,1,0.7203235791103756,0.46174432283364736,0.3941903339893986,1.3749718020632458,0.15696623070595683,-0.8726164632592459,1.8210331515393803,0.4497726389260374,-0.8318078970334455,1.1950211720584536,1.4683762334705521,-1.1343222081673965,1.2464286838639715,1.5416673598242954,-1.4842286841783032,1.8150779933081982,0.6125530498969481
Villanova University,Yes,7759,5588,1477,30,68,6362,1292,15925,6507,400,300,89.0,90,13.4,24,10458,96,6.556463670572892,6.466990819837353,4.349030178221384,4.908029058750458,3.8868119373736834,9.900023993620444,77.61802534943035,8.96107520321098,7.0851504204901765,4400.82631344925,57206.93660181433,6.247023944018424,7.488071014907595,1.8310792814416672,6.556463670572892,6.466990819837353,4.349030178221384,4.908029058750458,3.8868119373736834,9.900023993620444,77.61802534943035,8.96107520321098,7.0851504204901765,4400.82631344925,57206.93660181433,6.247023944018424,7.488071014907595,1.8310792814416672,0.7201959015337028,High,2,1,1.3934332326128354,1.4957218522332334,1.172422675701964,0.3771313679720627,1.110768615910773,0.9099300547454298,1.294213764486313,-1.0388011424180428,-2.7252136699495475,1.1117561437041261,0.6900649668386472,-0.11908588055207388,0.24207061628816592,0.537072693277588,-0.18183760382152905,1.8150779933081982,0.6125530498969481
Virginia Commonwealth University,No,4963,3497,1567,18,45,10262,5065,10217,4182,500,3630,81.0,87,8.7,11,11183,45,6.321726857469703,6.20744685967537,4.367788503480253,3.9902206092359616,3.9530470272782035,12.580730686594242,66.24687308120019,9.442351022087843,11.234553498642402,3646.0827031697963,52354.631663757325,4.6376853562464895,4.693250809609002,1.8315134658651075,6.321726857469703,6.20744685967537,4.367788503480253,3.9902206092359616,3.9530470272782035,12.580730686594242,66.24687308120019,9.442351022087843,11.234553498642402,3646.0827031697963,52354.631663757325,4.6376853562464895,4.693250809609002,1.8315134658651075,0.7046141446705622,Mid,1,0,1.0135068595218872,1.0611468081678554,1.225073561386061,-0.41691464264756517,1.4665746675610412,1.9450427101487018,0.07245475037244582,-0.22914901677242944,2.372158297289465,0.47942381108114585,0.4255260215207906,-1.433828974687128,-0.9453261344609437,0.6904592463184166,-0.28782929620752595,0.3581403891754813,-1.6325116659989423
Virginia State University,No,2996,2440,704,2,30,3006,338,5587,4845,500,600,61.0,63,16.0,11,5733,31,6.047143364548973,6.002285346817782,4.098804926857235,1.2265239675635806,3.7678828840179723,7.56021575574572,53.31484607764767,9.442351022087843,8.162552350641706,2072.1143548522737,22556.828963349828,7.038504105436441,4.693250809609002,1.8263914325765234,6.047143364548973,6.002285346817782,4.098804926857235,1.2265239675635806,3.7678828840179723,7.56021575574572,53.31484607764767,9.442351022087843,8.162552350641706,2072.1143548522737,22556.828963349828,7.038504105436441,4.693250809609002,1.8263914325765234,0.8144192256341789,Low,0,0,0.569087813370154,0.7176286101910586,0.4700901954279349,-2.807938928862917,0.47189763435101445,0.006449966980143823,-1.317010467369587,-0.22914901677242944,-1.4016694654541817,-0.8392638380900032,-1.1989966331316235,0.5275108544518977,-0.9453261344609437,-1.1190276635781944,0.4590971554204258,-1.0987972149572356,-1.6325116659989423
Virginia Tech,No,15712,11719,4277,29,53,18511,604,10260,3176,740,2200,85.0,89,13.8,20,8944,73,6.9117567145927765,6.860061850371886,4.661161632288451,4.843751032487945,4.025746069391216,8.539667040531086,66.346561724562,10.32190194888578,10.338539475874114,4014.4961141771587,55559.757364651494,6.372586736365998,6.734949707633466,1.8300027352537547,6.9117567145927765,6.860061850371886,4.661161632288451,4.843751032487945,4.025746069391216,8.539667040531086,66.346561724562,10.32190194888578,10.338539475874114,4014.4961141771587,55559.757364651494,6.372586736365998,6.734949707633466,1.8300027352537547,0.7458630346232179,Mid,1,0,1.9684823517281167,2.1538718639258936,2.0485135462729525,0.32152095127645364,1.8571042066659982,0.3846496495077527,0.08316567005402882,1.2505228253687197,1.271441718087908,0.7880845382194887,0.6002637149158834,-0.01650783055462927,-0.07789765626183243,0.15675571266200902,-0.007242216488166713,0.3581403891754813,-1.6325116659989423
Virginia Union University,Yes,1847,1610,453,19,59,1298,67,7384,3494,500,1763,51.0,67,13.7,8,6757,30,5.774282386017999,5.758764657630089,3.935689613582333,4.08228841706668,3.6092614110889567,5.0853484319456586,58.957901351542276,9.442351022087843,9.952740554438044,1452.1285394184367,26478.47386189595,6.341334969722225,3.8339176338051995,1.8278282747060293,5.774282386017999,5.758764657630089,3.935689613582333,4.08228841706668,3.6092614110889567,5.0853484319456586,58.957901351542276,9.442351022087843,9.952740554438044,1452.1285394184367,26478.47386189595,6.341334969722225,3.8339176338051995,1.8278282747060293,0.8716838115863562,Low,0,1,0.12745669228243348,0.3098825999640241,0.012257974584972098,-0.337261774390416,-0.3801957208656953,-0.9491810589817518,-0.7106995601376148,-0.22914901677242944,0.7975035226222122,-1.3586946375389468,-0.9851956007117693,-0.042038843535126456,-1.310419180097965,-0.6114270919997995,0.848627709142034,-1.0987972149572356,0.6125530498969481
Virginia Wesleyan College,Yes,1470,900,287,20,49,1130,417,10900,5100,500,550,70.0,81,15.7,14,7804,68,5.642106730661525,5.406058040461138,3.7547476818083094,4.170730633321285,3.580160693454433,7.90882939396331,67.7989000455813,9.442351022087843,8.024199890786795,2725.181328249345,43437.61538665517,6.949989369160333,5.444039108195632,1.828986656972439,5.642106730661525,5.406058040461138,3.7547476818083094,4.170730633321285,3.580160693454433,7.90882939396331,67.7989000455813,9.442351022087843,8.024199890786795,2725.181328249345,43437.61538665517,6.949989369160333,5.444039108195632,1.828986656972439,0.6122448979591837,Mid,1,1,-0.08647233183032574,-0.28068207201942724,-0.4956100164975276,-0.26074560260699386,-0.5365208871280956,0.1410616310279168,0.2392103164884853,-0.22914901677242944,-1.5716298036474603,-0.2921172878935758,-0.06061368145330422,0.4551990742383173,-0.6263490551654358,-0.20219946116884377,-0.9161520758112968,0.3581403891754813,0.6125530498969481
Viterbo College,Yes,647,518,271,17,43,1014,387,9140,3365,500,2245,51.0,65,10.7,31,8050,73,5.148418865640127,5.05764440361702,3.7310987747809166,3.894175451333956,3.5567979548794693,7.784169024219231,63.654574788783904,9.442351022087843,10.374131502174492,1452.1285394184367,24468.81775259251,5.356382251004348,8.66494745865426,1.8292245888371443,5.148418865640127,5.05764440361702,3.7310987747809166,3.894175451333956,3.5567979548794693,7.784169024219231,63.654574788783904,9.442351022087843,10.374131502174492,1452.1285394184367,24468.81775259251,5.356382251004348,8.66494745865426,1.8292245888371443,0.8006182380216383,Mid,1,1,-0.885516322915528,-0.864058666450731,-0.5619877918729925,-0.5000085327852752,-0.6620223966765572,0.09292599325465443,-0.20607144744132522,-0.22914901677242944,1.3151650666524375,-1.3586946375389468,-1.0947584403093151,-0.8466922550814785,0.7420738947418721,-0.11814405379940093,0.3652187791564728,0.3581403891754813,0.6125530498969481
Voorhees College,Yes,1465,1006,188,10,30,703,20,4450,2522,500,1200,75.0,43,22.9,3,5861,58,5.6401174035306125,5.47468850444683,3.5754013005145118,3.0648578681207974,3.473566003284341,3.4796038469400528,49.09420951476653,9.442351022087843,9.297325805521908,3127.017536070735,8375.563897491716,8.916458960663402,1.9499929539750755,1.826592018368892,5.6401174035306125,5.47468850444683,3.5754013005145118,3.0648578681207974,3.473566003284341,3.4796038469400528,49.09420951476653,9.442351022087843,9.297325805521908,3127.017536070735,8375.563897491716,8.916458960663402,1.9499929539750755,1.826592018368892,0.6866894197952218,Low,0,1,-0.08969209881850071,-0.1657686411994799,-0.9989996149315227,-1.2174962818199055,-1.1091333179555782,-1.5692140322425172,-1.7704914026663219,-0.22914901677242944,-0.007646689375954711,0.044545418704219096,-1.9721337198740063,2.0616989959450525,-2.110816300186537,-1.0481656942873756,-0.4097585460204871,-1.0987972149572356,0.6125530498969481
Wabash College,Yes,800,623,256,41,76,801,5,12925,4195,500,635,78.0,85,9.9,55,14904,72,5.278940173677165,5.175529785600926,3.70741852323122,5.523485196294676,3.503985350349206,1.936960832026999,72.05455928605755,9.442351022087843,8.2531865632876,3381.5199008967597,49267.05353907696,5.075820123969052,11.893206427725763,1.8332052639535292,5.278940173677165,5.175529785600926,3.70741852323122,5.523485196294676,3.503985350349206,1.936960832026999,72.05455928605755,9.442351022087843,8.2531865632876,3381.5199008967597,49267.05353907696,5.075820123969052,11.893206427725763,1.8332052639535292,0.77875,Mid,1,1,-0.6742648940576297,-0.6666738186648417,-0.628453545084318,0.9095959481215096,-0.9457246506082393,-2.1648813283667963,0.6964542189006792,-0.22914901677242944,-1.2903290422384914,0.2577702434217395,0.25719681074029643,-1.0758964274030898,2.1136198006949316,1.2881294141422053,0.21646459323433037,0.3581403891754813,0.6125530498969481
Wagner College,Yes,1416,1015,417,10,44,1324,117,13500,5800,585,1700,67.0,78,13.2,23,9006,75,5.620227548001284,5.4801555701008695,3.9037961815093065,3.0648578681207974,3.613353651284093,5.896273818368087,73.182079942505,9.789313104939799,9.889943873748738,2497.466346891243,39361.14463169006,6.183677590318551,7.306201546172464,1.8300522429379051,5.620227548001284,5.4801555701008695,3.9037961815093065,3.0648578681207974,3.613353651284093,5.896273818368087,73.182079942505,9.789313104939799,9.889943873748738,2497.466346891243,39361.14463169006,6.183677590318551,7.306201546172464,1.8300522429379051,0.7168079096045198,Mid,1,1,-0.12188424019020269,-0.15661469943165796,-0.07726054175254093,-1.2174962818199055,-0.35821275340335973,-0.6360549970094623,0.8175992438831524,0.3545466040777631,0.7203603688354095,-0.48289935398096173,-0.2828555413330692,-0.17083644547256602,0.16480224108923644,0.17424554557840552,-0.20488372124707263,0.3581403891754813,0.6125530498969481
Wake Forest University,Yes,5661,2392,903,75,88,3499,172,13850,4360,500,1250,95.0,97,4.3,37,41766,89,6.391657020507631,5.990808440120352,4.18610517564431,6.836931732934785,3.7935786672664498,6.482189295317253,73.85301989484749,9.442351022087843,9.365994585919545,5013.952455197691,69589.80855298844,2.778798592948008,9.56813346581784,1.8375019185668204,6.391657020507631,5.990808440120352,4.18610517564431,6.836931732934785,3.7935786672664498,6.482189295317253,73.85301989484749,9.442351022087843,9.365994585919545,5013.952455197691,69589.80855298844,2.778798592948008,9.56813346581784,1.8375019185668204,0.4225401872460696,Mid,1,1,1.1266902706001451,0.6984119147585888,0.7151246191118071,2.045929987248018,0.6099319481094975,-0.4098129665865338,0.8896875349698704,-0.22914901677242944,0.07671009872843897,1.6254398345940284,1.3651568927969056,-2.9524395103415952,1.1257980885897985,2.806030575859644,-2.2065793054674847,0.3581403891754813,0.6125530498969481
Walsh University,Yes,1092,890,477,27,92,847,497,8670,4180,500,1450,42.0,58,11.3,33,5738,68,5.466679380436818,5.399141671228266,3.9553682883042094,4.709852044651068,3.5167388508882076,8.205108969536592,62.46019542570021,9.442351022087843,9.617414096506403,988.8958068635002,18191.521233243842,5.561395109609361,8.975326246182142,1.826399397276493,5.466679380436818,5.399141671228266,3.9553682883042094,4.709852044651068,3.5167388508882076,8.205108969536592,62.46019542570021,9.442351022087843,9.617414096506403,988.8958068635002,18191.521233243842,5.561395109609361,8.975326246182142,1.826399397276493,0.815018315018315,Low,0,1,-0.3704051160865801,-0.2922626977533954,0.06749209804203221,0.20567765393688317,-0.8772145500249536,0.25546532130005223,-0.33440002124787394,-0.22914901677242944,0.38556868420312496,-1.746796014396346,-1.436985365837391,-0.6792077728800088,0.8739402534841448,-1.1162139332636565,0.4631723375884443,-1.0987972149572356,0.6125530498969481
Warren Wilson College,Yes,440,311,112,25,49,466,7,10000,3052,400,1100,65.0,75,11.4,20,9430,63,4.906174114452205,4.723980663202715,3.339724927624873,4.568038251472815,3.371871216960518,2.276675341792298,65.73954192704598,8.96107520321098,9.15165023999676,2351.2286673140156,35531.398971011564,5.595139884147383,6.734949707633466,1.8303772544772092,4.906174114452205,4.723980663202715,3.339724927624873,4.568038251472815,3.371871216960518,2.276675341792298,65.73954192704598,8.96107520321098,9.15165023999676,2351.2286673140156,35531.398971011564,5.595139884147383,6.734949707633466,1.8303772544772092,0.7068181818181818,Mid,1,1,-1.2775944486362185,-1.4227383390698465,-1.6604962888730483,0.08298682799864276,-1.6554241201188573,-2.0337059225665857,0.01794519882414195,-1.0388011424180428,-0.18660316336359328,-0.6054188583331771,-0.4916463924532397,-0.6516401064957508,-0.07789765626183243,0.2890640351901074,-0.2728367873775092,0.3581403891754813,0.6125530498969481
Wartburg College,Yes,1231,1074,345,34,66,1295,105,11600,3610,400,850,66.0,91,12.4,37,7735,67,5.537847803753001,5.5147590298282845,3.8292456820805647,5.149577531776267,3.608782806318157,5.735465499659385,69.32460679379864,8.96107520321098,8.725466682985342,2423.7905034076744,58884.14428434742,5.92634355842144,9.56813346581784,1.8289178319373025,5.537847803753001,5.5147590298282845,3.8292456820805647,5.149577531776267,3.608782806318157,5.735465499659385,69.32460679379864,8.96107520321098,8.725466682985342,2423.7905034076744,58884.14428434742,5.92634355842144,9.56813346581784,1.8289178319373025,0.8724614134849715,Mid,1,1,-0.2552175552107637,-0.09867538145843012,-0.28650895646692215,0.5861080901616065,-0.3827667217361517,-0.6981485957704842,0.40313794040544176,-1.0388011424180428,-0.7101522318661437,-0.544625769857051,0.781503315639944,-0.38106451301120514,1.1257980885897985,-0.22651363351716397,0.8539171859295822,0.3581403891754813,0.6125530498969481
Washington and Jefferson College,Yes,1305,1100,334,42,64,1098,151,16260,4005,300,500,91.0,91,12.1,40,10162,86,5.572297878054273,5.52936777876481,3.8162823328407636,5.572727488079942,3.574018215717795,6.28185383165407,78.19507151224035,8.360621760581918,7.873683591318896,4600.715532505121,58884.14428434742,5.828139320813687,9.991196421752138,1.8308884103498855,5.572297878054273,5.52936777876481,3.8162823328407636,5.572727488079942,3.574018215717795,6.28185383165407,78.19507151224035,8.360621760581918,7.873683591318896,4600.715532505121,58884.14428434742,5.828139320813687,9.991196421752138,1.8308884103498855,0.842911877394636,High,2,1,-0.19945939947469637,-0.0742147940925431,-0.32289449779263835,0.9521981331052524,-0.5695174566801785,-0.4871693496281269,1.3562137566016816,-2.0489462340837274,-1.756532921293452,1.279225486180553,0.781503315639944,-0.4612920948206636,1.3055390172857926,0.4696426859743391,0.6529125516675338,1.8150779933081982,0.6125530498969481
Washington and Lee University,Yes,3315,1096,425,68,93,1584,3,13750,4619,680,1115,81.0,96,9.6,45,15736,90,6.103005116504228,5.527144463897684,3.9111513243894356,6.612336887273793,3.649553824252848,1.472188940924196,73.6624705065738,10.12845616521549,9.174264509942732,3646.0827031697963,67728.00439442915,4.968327625700188,10.66114318995264,1.8334966238164647,6.103005116504228,5.527144463897684,3.9111513243894356,6.612336887273793,3.649553824252848,1.472188940924196,73.6624705065738,10.12845616521549,9.174264509942732,3646.0827031697963,67728.00439442915,4.968327625700188,10.66114318995264,1.8334966238164647,0.3306184012066365,Mid,1,1,0.6595012109719031,-0.07793746656679172,-0.056616119522534834,1.8516207702243794,-0.1637502618201717,-2.3443456717122193,0.8692141979442372,0.9250882537516802,-0.1588224576786911,0.47942381108114585,1.263654675854437,-1.1637120187547967,1.590170069482996,1.391059603843642,-2.83185832599375,0.3581403891754813,0.6125530498969481
